formulation_id,batch_id,endpoint,protocol_id,mean,n_readouts,n_independent,sample_variance,independence_known,mean_variance,noise_source,mean_sd,policy_version,cutoff
legacy_lit_89,legacy_literature,viability_percent,unknown,55.5,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_9,legacy_literature,viability_percent,unknown,65.48,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_90,legacy_literature,viability_percent,unknown,4.6,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_91,legacy_literature,viability_percent,unknown,53.2,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_92,legacy_literature,viability_percent,unknown,72.1,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_93,legacy_literature,viability_percent,unknown,61.8,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_94,legacy_literature,viability_percent,unknown,55.4,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_95,legacy_literature,viability_percent,unknown,69.2,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_96,legacy_literature,viability_percent,unknown,64.3,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_97,legacy_literature,viability_percent,unknown,70.5,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_98,legacy_literature,viability_percent,unknown,72.5,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_lit_99,legacy_literature,viability_percent,unknown,65.0,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP101,legacy_wetlab,viability_percent,unknown,21.01,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP102,legacy_wetlab,viability_percent,unknown,38.14,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP103,legacy_wetlab,viability_percent,unknown,7.44,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP104,legacy_wetlab,viability_percent,unknown,29.7,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP105,legacy_wetlab,viability_percent,unknown,18.31,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP106,legacy_wetlab,viability_percent,unknown,8.39,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1101,legacy_wetlab,viability_percent,unknown,15.27,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1102,legacy_wetlab,viability_percent,unknown,6.9,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1103,legacy_wetlab,viability_percent,unknown,26.68,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1104,legacy_wetlab,viability_percent,unknown,36.3,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1105,legacy_wetlab,viability_percent,unknown,79.09,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1106,legacy_wetlab,viability_percent,unknown,48.85,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1201,legacy_wetlab,viability_percent,unknown,31.9,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1202,legacy_wetlab,viability_percent,unknown,28.41,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1203,legacy_wetlab,viability_percent,unknown,20.26,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1205,legacy_wetlab,viability_percent,unknown,31.19,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP1206,legacy_wetlab,viability_percent,unknown,36.12,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP201,legacy_wetlab,viability_percent,unknown,9.78,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP202,legacy_wetlab,viability_percent,unknown,32.42,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP203,legacy_wetlab,viability_percent,unknown,52.32,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP204,legacy_wetlab,viability_percent,unknown,50.29,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP205,legacy_wetlab,viability_percent,unknown,63.31,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP206,legacy_wetlab,viability_percent,unknown,58.73,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP2101,legacy_wetlab,viability_percent,unknown,28.99,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP2102,legacy_wetlab,viability_percent,unknown,28.14,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP2103,legacy_wetlab,viability_percent,unknown,51.61,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP2104,legacy_wetlab,viability_percent,unknown,53.4,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP2105,legacy_wetlab,viability_percent,unknown,8.66,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP2106,legacy_wetlab,viability_percent,unknown,34.8,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP301,legacy_wetlab,viability_percent,unknown,28.19,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP302,legacy_wetlab,viability_percent,unknown,56.18,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP303,legacy_wetlab,viability_percent,unknown,6.5,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP304,legacy_wetlab,viability_percent,unknown,53.19,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP305,legacy_wetlab,viability_percent,unknown,72.93,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP306,legacy_wetlab,viability_percent,unknown,69.78,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3101,legacy_wetlab,viability_percent,unknown,63.61,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3102,legacy_wetlab,viability_percent,unknown,51.94,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3103,legacy_wetlab,viability_percent,unknown,32.75,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3104,legacy_wetlab,viability_percent,unknown,49.99,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3105,legacy_wetlab,viability_percent,unknown,41.32,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3106,legacy_wetlab,viability_percent,unknown,42.1,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3107,legacy_wetlab,viability_percent,unknown,63.25,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP3108,legacy_wetlab,viability_percent,unknown,35.08,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP4101,legacy_wetlab,viability_percent,unknown,62.32,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP4102,legacy_wetlab,viability_percent,unknown,59.76,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP4103,legacy_wetlab,viability_percent,unknown,73.15,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP4104,legacy_wetlab,viability_percent,unknown,76.91,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP4105,legacy_wetlab,viability_percent,unknown,78.31,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP4106,legacy_wetlab,viability_percent,unknown,71.59,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5101,legacy_wetlab,viability_percent,unknown,49.0,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5102,legacy_wetlab,viability_percent,unknown,70.04,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5103,legacy_wetlab,viability_percent,unknown,72.48,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5104,legacy_wetlab,viability_percent,unknown,92.63,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5105,legacy_wetlab,viability_percent,unknown,91.2,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5106,legacy_wetlab,viability_percent,unknown,91.4,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5107,legacy_wetlab,viability_percent,unknown,75.16,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5108,legacy_wetlab,viability_percent,unknown,59.17,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5109,legacy_wetlab,viability_percent,unknown,94.32,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5110,legacy_wetlab,viability_percent,unknown,95.15,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5111,legacy_wetlab,viability_percent,unknown,88.78,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5112,legacy_wetlab,viability_percent,unknown,87.85,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5201,legacy_wetlab,viability_percent,unknown,27.08,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5202,legacy_wetlab,viability_percent,unknown,29.46,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5203,legacy_wetlab,viability_percent,unknown,59.95,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5204,legacy_wetlab,viability_percent,unknown,71.75,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5205,legacy_wetlab,viability_percent,unknown,6.86,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5206,legacy_wetlab,viability_percent,unknown,13.35,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5207,legacy_wetlab,viability_percent,unknown,48.34,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5208,legacy_wetlab,viability_percent,unknown,12.02,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5209,legacy_wetlab,viability_percent,unknown,60.43,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5210,legacy_wetlab,viability_percent,unknown,20.96,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP5211,legacy_wetlab,viability_percent,unknown,7.39,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP6101,legacy_wetlab,viability_percent,unknown,74.16,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP6102,legacy_wetlab,viability_percent,unknown,73.88,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP6103,legacy_wetlab,viability_percent,unknown,71.12,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP6104,legacy_wetlab,viability_percent,unknown,65.5,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP6105,legacy_wetlab,viability_percent,unknown,53.08,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP6106,legacy_wetlab,viability_percent,unknown,71.41,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7101,legacy_wetlab,viability_percent,unknown,72.98,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7102,legacy_wetlab,viability_percent,unknown,79.04,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7103,legacy_wetlab,viability_percent,unknown,76.36,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7104,legacy_wetlab,viability_percent,unknown,75.91,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7105,legacy_wetlab,viability_percent,unknown,73.57,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7106,legacy_wetlab,viability_percent,unknown,74.55,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7107,legacy_wetlab,viability_percent,unknown,70.97,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7108,legacy_wetlab,viability_percent,unknown,70.64,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7109,legacy_wetlab,viability_percent,unknown,11.49,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7110,legacy_wetlab,viability_percent,unknown,50.31,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7111,legacy_wetlab,viability_percent,unknown,35.29,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP7112,legacy_wetlab,viability_percent,unknown,41.07,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8101,legacy_wetlab,viability_percent,unknown,71.22,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8102,legacy_wetlab,viability_percent,unknown,71.7,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8103,legacy_wetlab,viability_percent,unknown,69.97,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8104,legacy_wetlab,viability_percent,unknown,58.76,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8105,legacy_wetlab,viability_percent,unknown,64.69,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8106,legacy_wetlab,viability_percent,unknown,64.37,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8107,legacy_wetlab,viability_percent,unknown,54.64,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP8108,legacy_wetlab,viability_percent,unknown,39.82,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP9101,legacy_wetlab,viability_percent,unknown,75.43,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP9102,legacy_wetlab,viability_percent,unknown,70.72,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP9103,legacy_wetlab,viability_percent,unknown,71.75,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP9104,legacy_wetlab,viability_percent,unknown,74.92,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP9105,legacy_wetlab,viability_percent,unknown,75.16,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP9106,legacy_wetlab,viability_percent,unknown,67.06,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
legacy_wetlab_EXP9107,legacy_wetlab,viability_percent,unknown,61.47,1,1,,False,25.0,pooled_conservative_fallback,5.0,offline_replicate_noise_v1,ROUND_008
